review_id,image_id,condition,study_label,income_quartile,region,country_id,country_name,image_file,caption,object_correct_a,object_correct_b,object_correct_agree,non_informative_a,non_informative_b,non_informative_agree,hallucination_a,hallucination_b,hallucination_agree,any_disagreement,final_object_correct,final_non_informative,final_hallucination,adjudication_notes
470e73bc0b71ba17,5ec4fb73f0611d7ddd742836,prompted,stove,Q3,am,co,Colombia,data/images/5ec4fb73f0611d7ddd742836.jpg,the main household object in this image is a microwave,1,1,1,0,0,1,0,0,1,0,1,0,0,
486a13b8c40244db,5d4beff5cf0b3a0f3f354210,baseline,stove,Q1,af,mw,Malawi,data/images/5d4beff5cf0b3a0f3f354210.jpg,a pile of rocks and sticks on the ground,1,1,1,0,0,1,0,0,1,0,1,0,0,
e00316bb64801c72,5d4bf27dcf0b3a0f3f358554,prompted,trash container,Q1,am,co,Colombia,data/images/5d4bf27dcf0b3a0f3f358554.jpg,the main household object in this image is a wooden box with a bunch of flowers inside,1,1,1,0,0,1,1,1,1,0,1,0,1,
b9868a5ef5ad7813,5d4bee22cf0b3a0f3f350e6a,baseline,stove,Q1,af,rw,Rwanda,data/images/5d4bee22cf0b3a0f3f350e6a.jpg,a pile of trash on a dirt road,0,0,1,0,0,1,0,0,1,0,0,0,0,
144d747196d6ca19,5d4be0becf0b3a0f3f339caf,baseline,trash container,Q4,as,in,India,data/images/5d4be0becf0b3a0f3f339caf.jpg,a trash can be seen in the picture,1,1,1,0,0,1,0,0,1,0,1,0,0,
3f8eed89e23056d1,5d4bed15cf0b3a0f3f34ef8a,prompted,footwear,Q2,as,vn,Vietnam,data/images/5d4bed15cf0b3a0f3f34ef8a.jpg,the main household object in this image is a pair of yellow shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
7b5f865d89ecde47,5d4becefcf0b3a0f3f34eb88,baseline,light source,Q1,af,zw,Zimbabwe,data/images/5d4becefcf0b3a0f3f34eb88.jpg,a plane flying through a cloudy sky,0,0,1,0,0,1,1,1,1,0,0,0,1,
44e4561487037ff4,5d4be0ddcf0b3a0f3f33a03d,baseline,stove,Q4,eu,nl,Netherlands,data/images/5d4be0ddcf0b3a0f3f33a03d.JPG,a stove with a pot on top of it,1,1,1,0,0,1,0,0,1,0,1,0,0,
7147c0a744203888,5ec4fb83f0611d7ddd7428c0,prompted,trash container,Q2,am,co,Colombia,data/images/5ec4fb83f0611d7ddd7428c0.jpg,the main household object in this image is a trash bag,1,1,1,0,0,1,0,0,1,0,1,0,0,
338be5e52e492b8e,5d4bec7acf0b3a0f3f34dfca,prompted,switch,Q1,as,bd,Bangladesh,data/images/5d4bec7acf0b3a0f3f34dfca.jpg,the main household object in this image is a switch box,1,1,1,0,0,1,0,0,1,0,1,0,0,
344bfd7a23c2bc3d,5ec4fb73f0611d7ddd742836,baseline,stove,Q3,am,co,Colombia,data/images/5ec4fb73f0611d7ddd742836.jpg,a microwave sitting on a table with a green and white cover,1,1,1,0,0,1,0,0,1,0,1,0,0,
06deaa50bb36a4a8,5d4be0e9cf0b3a0f3f33a1a1,prompted,footwear,Q4,as,in,India,data/images/5d4be0e9cf0b3a0f3f33a1a1.jpg,the main household object in this image is the sandals,1,1,1,0,0,1,0,0,1,0,1,0,0,
07b0bc3f9ff9c317,5d4be631cf0b3a0f3f343397,baseline,light source,Q2,as,in,India,data/images/5d4be631cf0b3a0f3f343397.JPG,a light that is on a wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
7d2fc8d499ddaba9,5d4be034cf0b3a0f3f338d08,baseline,switch,Q3,eu,nl,Netherlands,data/images/5d4be034cf0b3a0f3f338d08.JPG,a white light switch on a wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
0c29d96cb572056e,5d4be09ccf0b3a0f3f3398bb,prompted,footwear,Q3,am,br,Brazil,data/images/5d4be09ccf0b3a0f3f3398bb.JPG,the main household object in this image is a pair of flip flops,1,1,1,0,0,1,0,0,1,0,1,0,0,
c3176aa8a08c3055,5ec4fa8ff0611d7ddd7420b5,prompted,light source,Q2,am,br,Brazil,data/images/5ec4fa8ff0611d7ddd7420b5.jpg,the main household object in this image is a bird cage,1,1,1,0,0,1,0,0,1,0,1,0,0,
1910673ffeb1c440,5d4be2ffcf0b3a0f3f33d901,prompted,switch,Q3,as,in,India,data/images/5d4be2ffcf0b3a0f3f33d901.jpg,the main household object in this image is a switch box,1,1,1,0,0,1,0,0,1,0,1,0,0,
ae8a6e07e5d19f84,5d4bdf05cf0b3a0f3f336fb3,prompted,light source,Q2,as,id,Indonesia,data/images/5d4bdf05cf0b3a0f3f336fb3.JPG,the main household object in this image is a light bulb,1,1,1,0,0,1,0,0,1,0,1,0,0,
b36f2bb489a6ec75,5d4be034cf0b3a0f3f338d08,prompted,switch,Q3,eu,nl,Netherlands,data/images/5d4be034cf0b3a0f3f338d08.JPG,the main household object in this image is a white wall switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
cc2eea62a6b55d7c,5d4be15bcf0b3a0f3f33aee7,baseline,stove,Q2,am,br,Brazil,data/images/5d4be15bcf0b3a0f3f33aee7.JPG,a stove and a stove top in a kitchen,1,1,1,0,0,1,0,0,1,0,1,0,0,
09c1654535ebc192,5d4befa8cf0b3a0f3f353974,prompted,stove,Q4,am,mx,Mexico,data/images/5d4befa8cf0b3a0f3f353974.jpg,the main household object in this image is a stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
b1a18f34eff5675b,5d4be106cf0b3a0f3f33a4fb,prompted,stove,Q4,as,in,India,data/images/5d4be106cf0b3a0f3f33a4fb.JPG,the main household object in this image is a gas stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
bc3f23f87975c051,5ec4f60af4a4fb7dc0387c46,prompted,switch,Q4,am,co,Colombia,data/images/5ec4f60af4a4fb7dc0387c46.JPG,the main household object in this image is a wall light switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
48410c1dd58323dd,5d4bf3a8cf0b3a0f3f35a67c,prompted,roof,Q1,af,bf,Burkina Faso,data/images/5d4bf3a8cf0b3a0f3f35a67c.jpg,the main household object in this image is a large piece of wood,1,1,1,0,0,1,0,0,1,0,1,0,0,
a536aa59e17d9b7c,5d4bed05cf0b3a0f3f34edce,baseline,stove,Q2,as,vn,Vietnam,data/images/5d4bed05cf0b3a0f3f34edce.jpg,a stove sitting on a table with a pot on it,1,1,1,0,0,1,0,1,0,1,1,0,1,
5636c72501c001e9,5d4bf2d6cf0b3a0f3f358fea,prompted,footwear,Q2,as,kh,Cambodia,data/images/5d4bf2d6cf0b3a0f3f358fea.jpg,the main household object in this image is a pair of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
03a25e9f58209704,5d4be672cf0b3a0f3f343b09,baseline,footwear,Q3,af,tz,Tanzania,data/images/5d4be672cf0b3a0f3f343b09.jpg,a pair of white sneakers on a tiled floor,1,1,1,0,0,1,0,0,1,0,1,0,0,
1012b38e3f64ccdc,5d4beacdcf0b3a0f3f34b1d8,baseline,roof,Q1,as,in,India,data/images/5d4beacdcf0b3a0f3f34b1d8.jpg,a room with clothes hanging on a line,1,0,0,0,0,1,0,0,1,1,1,0,0,
dbbda4300520494a,5ec4f9e2f0611d7ddd741b33,baseline,roof,Q3,af,et,Ethiopia,data/images/5ec4f9e2f0611d7ddd741b33.JPG,a light that is on the ceiling,1,1,1,0,0,1,0,0,1,0,1,0,0,
8f6f71b7dd94fafa,5d4be956cf0b3a0f3f3486e4,baseline,trash container,Q3,eu,ua,Ukraine,data/images/5d4be956cf0b3a0f3f3486e4.jpg,a pile of garbage on the side of a road,1,1,1,0,0,1,0,0,1,0,1,0,0,
706cca6a1a78341f,5d4becb3cf0b3a0f3f34e59a,baseline,footwear,Q1,af,zw,Zimbabwe,data/images/5d4becb3cf0b3a0f3f34e59a.jpg,a pair of pink flip flops on a dirt covered ground,1,1,1,0,0,1,0,0,1,0,1,0,0,
8b6025494e0e7934,5ec4fb68f0611d7ddd7427d4,baseline,switch,Q2,am,co,Colombia,data/images/5ec4fb68f0611d7ddd7427d4.jpg,a white light switch on a wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
c2d29a9497f84054,5d4bf08acf0b3a0f3f355178,prompted,footwear,Q1,af,ci,Cote d'Ivoire,data/images/5d4bf08acf0b3a0f3f355178.jpg,the main household object in this image is a pair of flip flops,1,1,1,0,0,1,0,0,1,0,1,0,0,
35363d427e13efd0,5d4bf349cf0b3a0f3f359cee,baseline,trash container,Q1,af,bi,Burundi,data/images/5d4bf349cf0b3a0f3f359cee.jpg,a small blue toy is in the dirt,1,0,0,0,0,1,0,0,1,1,0,0,0,
d84188c9ff201b03,5d4bf296cf0b3a0f3f35885a,baseline,footwear,Q3,as,cn,China,data/images/5d4bf296cf0b3a0f3f35885a.jpg,a rack of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
912bc6ea1917cdd6,5d4bf168cf0b3a0f3f356784,baseline,switch,Q2,as,id,Indonesia,data/images/5d4bf168cf0b3a0f3f356784.jpg,a white wall outlet with a black cord,1,1,1,0,0,1,0,0,1,0,1,0,0,
dae5d0a9c58529c9,5d4bf131cf0b3a0f3f356206,prompted,roof,Q2,as,id,Indonesia,data/images/5d4bf131cf0b3a0f3f356206.jpg,the main household object in this image is a roof,1,1,1,0,0,1,0,0,1,0,1,0,0,
2f5ee8a24407a477,5d4be136cf0b3a0f3f33aa95,baseline,roof,Q4,as,in,India,data/images/5d4be136cf0b3a0f3f33aa95.jpg,a ceiling fan and a ceiling fan in a room,1,1,1,0,0,1,0,0,1,0,1,0,0,
4ed2594345777de0,5d4bef5dcf0b3a0f3f3531c6,baseline,roof,Q1,as,np,Nepal,data/images/5d4bef5dcf0b3a0f3f3531c6.jpg,a cross on a wooden cross,1,1,1,0,0,1,0,0,1,0,1,0,0,
c033c874d527dd50,5d4be014cf0b3a0f3f338aa4,prompted,switch,Q4,af,ng,Nigeria,data/images/5d4be014cf0b3a0f3f338aa4.JPG,the main household object in this image is a switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
8672789081878ea5,5d4bef60cf0b3a0f3f353222,prompted,switch,Q4,as,np,Nepal,data/images/5d4bef60cf0b3a0f3f353222.jpg,the main household object in this image is a white switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
6b6f81003ee71e76,5d4becffcf0b3a0f3f34ed6c,baseline,trash container,Q2,as,vn,Vietnam,data/images/5d4becffcf0b3a0f3f34ed6c.jpg,a green basket filled with ice and a bottle of water,1,1,1,0,0,1,1,1,1,0,1,0,1,
64b4328e3de52c38,5d4be1c8cf0b3a0f3f33b9cf,prompted,trash container,Q1,af,ke,Kenya,data/images/5d4be1c8cf0b3a0f3f33b9cf.JPG,the main household object in this image is a pile of garbage,1,1,1,0,0,1,0,0,1,0,1,0,0,
0d2f07fb59226545,5d4be134cf0b3a0f3f33aa59,prompted,trash container,Q4,as,in,India,data/images/5d4be134cf0b3a0f3f33aa59.jpg,the main household object in this image is a basket of food,0,1,0,0,0,1,1,0,0,1,0,0,0,
877285ea5b4cac87,5d4bde4dcf0b3a0f3f335e25,prompted,light source,Q3,am,us,United States,data/images/5d4bde4dcf0b3a0f3f335e25.jpg,the main household object in this image is a light,1,1,1,0,0,1,0,0,1,0,1,0,0,
034f26ae4e350851,5d4be0b0cf0b3a0f3f339b0b,baseline,light source,Q3,as,in,India,data/images/5d4be0b0cf0b3a0f3f339b0b.jpg,a room with a refrigerator and a sink,0,1,0,0,0,1,1,0,0,1,0,0,1,
3a3117d3921e195e,5d4befa5cf0b3a0f3f353924,baseline,trash container,Q4,am,mx,Mexico,data/images/5d4befa5cf0b3a0f3f353924.jpg,a trash can be seen in the corner of a door,1,1,1,0,0,1,0,0,1,0,1,0,0,
a66e16f6fef9ff39,5d4bef87cf0b3a0f3f3536b6,prompted,trash container,Q3,am,mx,Mexico,data/images/5d4bef87cf0b3a0f3f3536b6.jpg,the main household object in this image is a plastic container with a plastic ball inside,1,0,0,0,0,1,1,1,1,1,1,0,1,
d3a78b47f95b69a5,5ec4fb02f0611d7ddd742487,prompted,stove,Q3,am,co,Colombia,data/images/5ec4fb02f0611d7ddd742487.jpg,the main household object in this image is a gas stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
467fd6f1aa2c8f05,5ec4f90ef0611d7ddd741415,baseline,light source,Q4,eu,es,Spain,data/images/5ec4f90ef0611d7ddd741415.jpg,a lamp on a nightstand next to a bed,1,1,1,0,0,1,0,0,1,0,1,0,0,
da8e56098e0a4d6f,5d4bf349cf0b3a0f3f359cee,prompted,trash container,Q1,af,bi,Burundi,data/images/5d4bf349cf0b3a0f3f359cee.jpg,the main household object in this image is a blue plastic cup,1,1,1,0,0,1,0,0,1,0,1,0,0,
4af5778c46ea30bd,5fa329ada4fd6103df5dff73,prompted,roof,Q3,am,co,Colombia,data/images/5fa329ada4fd6103df5dff73.jpeg,the main household object in this image is a broken ceiling,1,1,1,0,0,1,0,1,0,1,1,0,1,
28cd3828db12d420,5ec4f9f2f0611d7ddd741bae,baseline,roof,Q2,af,et,Ethiopia,data/images/5ec4f9f2f0611d7ddd741bae.JPG,a large tunnel with a long metal tube,0,0,1,0,0,1,1,1,1,0,0,0,1,
136e36648b589b82,5d4be3ffcf0b3a0f3f33f4fa,baseline,switch,Q2,af,cm,Cameroon,data/images/5d4be3ffcf0b3a0f3f33f4fa.jpg,a picture of a woman hanging on a wall,0,1,0,0,0,1,0,0,1,1,0,0,0,
061db7ee42bc2123,5ec4f948f0611d7ddd741601,prompted,stove,Q4,as,in,India,data/images/5ec4f948f0611d7ddd741601.JPG,the main household object in this image is a gas stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
5e282a9a24000573,5fa325b3a4fd6154365dfcd4,baseline,switch,Q3,am,co,Colombia,data/images/5fa325b3a4fd6154365dfcd4.jpeg,a white light switch and a white light switch,1,1,1,0,0,1,0,1,0,1,1,0,0,
9ad7bd1a5bd9ce2e,5ec4fba1f0611d7ddd7429bc,prompted,light source,Q3,am,co,Colombia,data/images/5ec4fba1f0611d7ddd7429bc.jpg,the main household object in this image is a ceiling,1,1,1,0,0,1,0,0,1,0,1,0,0,
f373913fcd41d6eb,5f8c634fe894f07b8477dfbe,baseline,switch,Q2,as,pk,Pakistan,data/images/5f8c634fe894f07b8477dfbe.jpg,a white electrical outlet with a white light,1,1,1,0,0,1,0,0,1,0,1,0,0,
04f5f4721da7583c,5d4be0ddcf0b3a0f3f33a03d,prompted,stove,Q4,eu,nl,Netherlands,data/images/5d4be0ddcf0b3a0f3f33a03d.JPG,the main household object in this image is a stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
dd47348572965b1a,5d4bf260cf0b3a0f3f3582cc,baseline,switch,Q1,am,co,Colombia,data/images/5d4bf260cf0b3a0f3f3582cc.jpg,a bottle of beer is being held up,0,0,1,0,0,1,1,1,1,0,0,0,1,
549fb091a1b4a064,5d4bf191cf0b3a0f3f356bb4,prompted,trash container,Q2,as,in,India,data/images/5d4bf191cf0b3a0f3f356bb4.jpg,the main household object in this image is a dog,1,1,1,0,0,1,0,0,1,0,1,0,0,
8845a53a5c6ac320,5d4befa5cf0b3a0f3f353924,prompted,trash container,Q4,am,mx,Mexico,data/images/5d4befa5cf0b3a0f3f353924.jpg,the main household object in this image is a trash can,1,1,1,0,0,1,0,0,1,0,1,0,0,
e243cbcca236a156,5edfe79012a022abbc87ea5a,prompted,footwear,Q3,as,np,Nepal,data/images/5edfe79012a022abbc87ea5a.jpg,the main household object in this image is a broom,1,1,1,0,0,1,0,0,1,0,1,0,0,
ca466f1dbc74f288,5d4be798cf0b3a0f3f345bb4,prompted,roof,Q1,as,bd,Bangladesh,data/images/5d4be798cf0b3a0f3f345bb4.jpg,the main household object in this image is a wooden box,0,0,1,0,0,1,0,0,1,0,0,0,0,
94cd8c804c65295e,5edfe79012a022abbc87ea5a,baseline,footwear,Q3,as,np,Nepal,data/images/5edfe79012a022abbc87ea5a.jpg,a woman is cleaning a room with a broom,1,1,1,0,0,1,0,0,1,0,1,0,0,
e0b502d881c4d431,5d4bf131cf0b3a0f3f356206,baseline,roof,Q2,as,id,Indonesia,data/images/5d4bf131cf0b3a0f3f356206.jpg,a roof with a broken tile on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
3cc4034c478bcd67,5d4be798cf0b3a0f3f345bb4,baseline,roof,Q1,as,bd,Bangladesh,data/images/5d4be798cf0b3a0f3f345bb4.jpg,a pile of wood,1,1,1,0,0,1,0,0,1,0,1,0,0,
877a60eef78ccba9,5d4bf0b4cf0b3a0f3f3555cc,baseline,light source,Q1,af,ci,Cote d'Ivoire,data/images/5d4bf0b4cf0b3a0f3f3555cc.jpg,a red stove on the ground,0,0,1,0,0,1,1,1,1,0,0,0,1,
961952dc2ab269d6,5ec4f9f2f0611d7ddd741bae,prompted,roof,Q2,af,et,Ethiopia,data/images/5ec4f9f2f0611d7ddd741bae.JPG,the main household object in this image is a large tube,1,0,0,0,0,1,0,0,1,1,0,0,0,
d69860036ab1660f,5ec4f86df0611d7ddd740eb2,baseline,roof,Q3,as,ir,Iran,data/images/5ec4f86df0611d7ddd740eb2.jpg,a roof with a broken roof and a broken roof,1,1,1,0,0,1,0,0,1,0,1,0,0,
021fa48fa814840f,5d4bea54cf0b3a0f3f34a3ac,prompted,roof,Q2,as,in,India,data/images/5d4bea54cf0b3a0f3f34a3ac.jpg,the main household object in this image is a wooden pole,1,1,1,0,0,1,0,0,1,0,1,0,0,
045bc3d08acab64b,5d4beff5cf0b3a0f3f354210,prompted,stove,Q1,af,mw,Malawi,data/images/5d4beff5cf0b3a0f3f354210.jpg,the main household object in this image is a fire pit,1,1,1,0,0,1,0,0,1,0,1,0,0,
3f2d5c5ce0f74904,5d4bdf9ecf0b3a0f3f337f0b,prompted,footwear,Q4,eu,ch,Switzerland,data/images/5d4bdf9ecf0b3a0f3f337f0b.JPG,the main household object in this image is a pair of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
ac849a9834b0909c,5d4bde4dcf0b3a0f3f335e25,baseline,light source,Q3,am,us,United States,data/images/5d4bde4dcf0b3a0f3f335e25.jpg,a light that is on above a sink,1,1,1,0,0,1,0,0,1,0,1,0,0,
f109940fc80689f3,5d4be956cf0b3a0f3f3486e4,prompted,trash container,Q3,eu,ua,Ukraine,data/images/5d4be956cf0b3a0f3f3486e4.jpg,the main household object in this image is a dump,1,1,1,0,0,1,0,0,1,0,1,0,0,
3d2c294b6d37b25a,5d4be2ffcf0b3a0f3f33d901,baseline,switch,Q3,as,in,India,data/images/5d4be2ffcf0b3a0f3f33d901.jpg,a white light switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
5aaf26c6f3327dcc,5d4be048cf0b3a0f3f338f18,prompted,stove,Q4,am,us,United States,data/images/5d4be048cf0b3a0f3f338f18.jpg,the main household object in this image is a kettle and a kettle on the stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
a8915041de0974b0,5d4bf377cf0b3a0f3f35a144,baseline,roof,Q1,af,bf,Burkina Faso,data/images/5d4bf377cf0b3a0f3f35a144.jpg,a close up of a metal curtain with rust,1,0,0,0,0,1,0,0,1,1,0,0,0,
ee37d5d8ab19b2df,5ec4fb02f0611d7ddd742487,baseline,stove,Q3,am,co,Colombia,data/images/5ec4fb02f0611d7ddd742487.jpg,a stove with a pot on top of it,1,1,1,0,0,1,0,0,1,0,1,0,0,
a000989306273eed,5d4bea54cf0b3a0f3f34a3ac,baseline,roof,Q2,as,in,India,data/images/5d4bea54cf0b3a0f3f34a3ac.jpg,a wall with a wooden beam in it,1,1,1,0,0,1,0,0,1,0,1,0,0,
498b32916eadfd86,5ec4fad3f0611d7ddd7422fa,baseline,footwear,Q2,af,gh,Ghana,data/images/5ec4fad3f0611d7ddd7422fa.jpg,a man standing on a dirt covered ground,1,1,1,0,0,1,0,0,1,0,1,0,0,
b38a7aa18c06203f,5ec4f91cf0611d7ddd74148c,prompted,light source,Q4,eu,es,Spain,data/images/5ec4f91cf0611d7ddd74148c.jpg,the main household object in this image is a lamp,1,1,1,0,0,1,0,0,1,0,1,0,0,
8f42ed0c718e0dfa,5d4bf3e7cf0b3a0f3f35abe2,baseline,trash container,Q2,am,bo,Bolivia,data/images/5d4bf3e7cf0b3a0f3f35abe2.jpg,a pile of trash on the side of a road,1,1,1,0,0,1,0,0,1,0,1,0,0,
38f2a7fdf275f2f2,5d4be014cf0b3a0f3f338aa4,baseline,switch,Q4,af,ng,Nigeria,data/images/5d4be014cf0b3a0f3f338aa4.JPG,a white light switch and a white wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
7bf2d77e1372dbab,5d4bf2fbcf0b3a0f3f359462,baseline,roof,Q2,am,bo,Bolivia,data/images/5d4bf2fbcf0b3a0f3f359462.jpg,a cat is sitting on a red floor,0,0,1,0,0,1,1,1,1,0,0,0,1,
393183e3caf2d822,5d4bdf79cf0b3a0f3f337b57,baseline,trash container,Q3,eu,rs,Serbia,data/images/5d4bdf79cf0b3a0f3f337b57.jpg,a plastic bag filled with food and a bag of chips,1,1,1,0,0,1,0,0,1,0,1,0,0,
ef7ef50091d093ca,5d4be196cf0b3a0f3f33b4c3,prompted,light source,Q2,am,br,Brazil,data/images/5d4be196cf0b3a0f3f33b4c3.jpg,the main household object in this image is a shower head,0,0,1,0,0,1,1,1,1,0,0,0,1,
8a71aaa81e1c6cd4,5d4be1cbcf0b3a0f3f33ba21,baseline,light source,Q1,af,ke,Kenya,data/images/5d4be1cbcf0b3a0f3f33ba21.JPG,a small red can sitting on a ledge,1,1,1,0,0,1,0,0,1,0,1,0,0,
2ab1a6e2955af7bf,5d4bdfb1cf0b3a0f3f33809d,prompted,light source,Q3,eu,nl,Netherlands,data/images/5d4bdfb1cf0b3a0f3f33809d.jpg,the main household object in this image is a lamp,1,1,1,0,0,1,0,0,1,0,1,0,0,
43d84397d8efe842,5d4be657cf0b3a0f3f3437e9,baseline,light source,Q3,as,cn,China,data/images/5d4be657cf0b3a0f3f3437e9.JPG,a light that is on the ceiling in a room,1,1,1,0,0,1,0,0,1,0,1,0,0,
124d8df2a2ccb4b5,5d4be6b3cf0b3a0f3f344270,prompted,footwear,Q4,as,cn,China,data/images/5d4be6b3cf0b3a0f3f344270.JPG,the main household object in this image is a shoe rack,1,1,1,0,0,1,0,0,1,0,1,0,0,
e3ba39a9979eb5b3,5ec4fa89f0611d7ddd742087,prompted,roof,Q2,am,br,Brazil,data/images/5ec4fa89f0611d7ddd742087.jpg,the main household object in this image is a television,0,0,1,0,0,1,1,1,1,0,0,0,1,
96e06802abff940d,5d4be09bcf0b3a0f3f3398ab,prompted,roof,Q3,am,br,Brazil,data/images/5d4be09bcf0b3a0f3f3398ab.JPG,the main household object in this image is a light,1,1,1,0,0,1,0,0,1,0,1,0,0,
9a3fdf7bcb4653fd,5d4bf08acf0b3a0f3f355178,baseline,footwear,Q1,af,ci,Cote d'Ivoire,data/images/5d4bf08acf0b3a0f3f355178.jpg,a pair of dirty shoes on the ground,1,1,1,0,0,1,0,0,1,0,1,0,0,
6b2df531511a2dbb,5d4be76ecf0b3a0f3f3456e8,prompted,stove,Q2,as,id,Indonesia,data/images/5d4be76ecf0b3a0f3f3456e8.jpg,the main household object in this image is a pan and a bowl,1,1,1,0,0,1,0,0,1,0,1,0,0,
949d8d9de32154a4,5d4be1bbcf0b3a0f3f33b8c9,prompted,stove,Q4,am,br,Brazil,data/images/5d4be1bbcf0b3a0f3f33b8c9.jpg,the main household object in this image is a stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
fd4c26115d59a6e6,5d4bf05ccf0b3a0f3f354caa,prompted,roof,Q1,af,lr,Liberia,data/images/5d4bf05ccf0b3a0f3f354caa.jpg,the main household object in this image is a wooden ceiling,1,1,1,0,0,1,0,0,1,0,1,0,0,
24207598b5ebac16,5d4bf2c2cf0b3a0f3f358d9c,baseline,footwear,Q1,as,kh,Cambodia,data/images/5d4bf2c2cf0b3a0f3f358d9c.jpg,a pair of red and white shoes on the ground,1,1,1,0,0,1,0,0,1,0,1,0,0,
a8dfd59f795ea04b,5d4be0b0cf0b3a0f3f339b0b,prompted,light source,Q3,as,in,India,data/images/5d4be0b0cf0b3a0f3f339b0b.jpg,the main household object in this image is a refrigerator,0,1,0,0,0,1,1,0,0,1,0,0,1,
ae85a0433e7a28a6,5d4bdf9ecf0b3a0f3f337f0b,baseline,footwear,Q4,eu,ch,Switzerland,data/images/5d4bdf9ecf0b3a0f3f337f0b.JPG,a pair of shoes on the ground,1,1,1,0,0,1,0,0,1,0,1,0,0,
b0c6ac2e45b17aa1,5ec4fa3cf0611d7ddd741e2c,prompted,trash container,Q4,af,et,Ethiopia,data/images/5ec4fa3cf0611d7ddd741e2c.JPG,the main household object in this image is a purple trash can,1,1,1,0,0,1,0,0,1,0,1,0,0,
56e738265a847140,5ec4f9e1f0611d7ddd741b27,baseline,trash container,Q3,af,et,Ethiopia,data/images/5ec4f9e1f0611d7ddd741b27.JPG,a bag of garbage sitting in front of a green wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
ec8e3e42b8afa36b,5d4bf40ecf0b3a0f3f35afd2,prompted,trash container,Q3,as,cn,China,data/images/5d4bf40ecf0b3a0f3f35afd2.jpg,the main household object in this image is a toilet,0,0,1,0,0,1,1,1,1,0,0,0,1,
0a7d14f8653f62dc,5ec4fb81f0611d7ddd7428b0,baseline,light source,Q2,am,co,Colombia,data/images/5ec4fb81f0611d7ddd7428b0.jpg,a white ceiling with a light on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
faad47a731028839,5ec4fb80f0611d7ddd7428aa,baseline,footwear,Q2,am,co,Colombia,data/images/5ec4fb80f0611d7ddd7428aa.jpg,a pair of white sandals on a wooden floor,1,1,1,0,0,1,0,1,0,1,1,0,0,
6e57aa27a3fd944f,5d4bdf81cf0b3a0f3f337c37,prompted,footwear,Q4,eu,ro,Romania,data/images/5d4bdf81cf0b3a0f3f337c37.jpg,the main household object in this image is a pair of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
501cb32d82294ff2,5d4beeb5cf0b3a0f3f351e3c,prompted,trash container,Q1,as,ph,Philippines,data/images/5d4beeb5cf0b3a0f3f351e3c.jpg,the main household object in this image is a green plastic container,1,1,1,0,0,1,0,0,1,0,1,0,0,
ebca5f253e923e0d,5ec4f831f0611d7ddd740cab,prompted,switch,Q4,am,us,United States,data/images/5ec4f831f0611d7ddd740cab.JPG,the main household object in this image is a light switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
2759dccdff0b2316,5d4bdf79cf0b3a0f3f337b57,prompted,trash container,Q3,eu,rs,Serbia,data/images/5d4bdf79cf0b3a0f3f337b57.jpg,the main household object in this image is a plastic bag,1,1,1,0,0,1,0,0,1,0,1,0,0,
89e279f9ee766994,5d4be672cf0b3a0f3f343b19,baseline,light source,Q3,af,tz,Tanzania,data/images/5d4be672cf0b3a0f3f343b19.jpg,a light that is on the ceiling,1,1,1,0,0,1,0,0,1,0,1,0,0,
0e1d9bfd6ee4517a,5ec4f989f0611d7ddd74182b,baseline,switch,Q2,af,cm,Cameroon,data/images/5ec4f989f0611d7ddd74182b.jpg,a light switch on the wall in a room,1,1,1,0,0,1,0,0,1,0,1,0,0,
4dc7d3863812f16e,5d4bdefccf0b3a0f3f336ec5,prompted,roof,Q2,eu,rs,Serbia,data/images/5d4bdefccf0b3a0f3f336ec5.jpg,the main household object in this image is a roof,1,1,1,0,0,1,0,0,1,0,1,0,0,
2f83ecc594d5dd39,5d4befc5cf0b3a0f3f353ce2,prompted,stove,Q1,af,mw,Malawi,data/images/5d4befc5cf0b3a0f3f353ce2.jpg,"the main household object in this image is a knife, a knife, and a knife in the fore",0,0,1,0,0,1,1,1,1,0,0,0,1,
